airline,source_city,departure_time,stops,arrival_time,destination_city,distance,class,duration,days_left,price,origin_airport_capacity,arrival_airport_capacity,origin_GDP,des_GDP,carrier_category,od_pair
AirAsia,Bengaluru,Afternoon,zero,Afternoon,Hyderabad,498.8174804,Economy,1.08,49,1714,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Indigo,Bengaluru,Early_Morning,zero,Early_Morning,Hyderabad,498.8174804,Economy,1.17,49,1714,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Indigo,Bengaluru,Afternoon,zero,Afternoon,Hyderabad,498.8174804,Economy,1.17,49,1714,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Indigo,Bengaluru,Evening,zero,Evening,Hyderabad,498.8174804,Economy,1.17,49,1714,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
GO_FIRST,Bengaluru,Evening,zero,Night,Hyderabad,498.8174804,Economy,1.17,49,1714,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Indigo,Bengaluru,Night,zero,Night,Hyderabad,498.8174804,Economy,1.17,49,1714,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Indigo,Bengaluru,Night,zero,Late_Night,Hyderabad,498.8174804,Economy,1.17,49,1714,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Indigo,Bengaluru,Early_Morning,zero,Morning,Hyderabad,498.8174804,Economy,1.25,49,1714,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
AirAsia,Bengaluru,Evening,zero,Evening,Hyderabad,498.8174804,Economy,1.5,49,1714,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Air_India,Bengaluru,Early_Morning,zero,Morning,Hyderabad,498.8174804,Economy,1.25,49,1966,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Air_India,Bengaluru,Evening,zero,Night,Hyderabad,498.8174804,Economy,1.42,49,1977,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Indigo,Bengaluru,Morning,zero,Morning,Hyderabad,498.8174804,Economy,1.17,49,2343,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Indigo,Bengaluru,Morning,zero,Morning,Hyderabad,498.8174804,Economy,1.17,49,2343,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Indigo,Bengaluru,Night,zero,Night,Hyderabad,498.8174804,Economy,1.25,49,2343,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Indigo,Bengaluru,Evening,zero,Night,Hyderabad,498.8174804,Economy,1.33,49,2343,16287097,12429796,249947,305389,low_cost,Bengaluru-Hyderabad
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,1,7016,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.17,1,9693,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,2,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,2,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.17,2,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,2,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,2,3918,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Afternoon,Chennai,282.1823453,Economy,1.17,2,9693,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,3,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,3,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.17,3,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,0.92,3,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,3,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Afternoon,Chennai,282.1823453,Economy,1.17,3,5021,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,3,8327,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,4,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,4,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.17,4,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,4,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,4,4076,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,4,6017,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,5,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,5,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,5,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.17,5,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,5,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,5,4391,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Afternoon,Chennai,282.1823453,Economy,1.17,5,5021,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,6,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,6,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Night,zero,Night,Chennai,282.1823453,Economy,0.83,6,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,6,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,6,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,6,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,6,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,6,3919,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,7,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,7,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Night,zero,Night,Chennai,282.1823453,Economy,0.83,7,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,7,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Afternoon,Chennai,282.1823453,Economy,1.17,7,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,7,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,7,3708,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,7,3813,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,7,7016,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,8,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,8,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Night,zero,Night,Chennai,282.1823453,Economy,0.83,8,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,8,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,8,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,8,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,8,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,8,3708,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,9,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,9,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Night,zero,Night,Chennai,282.1823453,Economy,0.83,9,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,9,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,9,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,9,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,9,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,9,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.17,9,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Afternoon,Chennai,282.1823453,Economy,1.17,9,4391,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,10,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,10,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Night,zero,Night,Chennai,282.1823453,Economy,0.83,10,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,10,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,10,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,10,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Afternoon,Chennai,282.1823453,Economy,1.17,10,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,0.92,10,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,10,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,10,3603,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,11,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,11,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Night,zero,Night,Chennai,282.1823453,Economy,0.83,11,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,11,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,11,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,11,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,11,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,11,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.0,11,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.17,11,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,12,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,12,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Night,zero,Night,Chennai,282.1823453,Economy,0.83,12,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,12,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,12,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,12,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,12,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Afternoon,Chennai,282.1823453,Economy,1.17,12,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,0.92,12,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,12,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.0,12,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.17,12,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,13,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,13,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Night,zero,Night,Chennai,282.1823453,Economy,0.83,13,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,13,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,13,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,13,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,13,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,13,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.0,13,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.17,13,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,14,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,14,3497,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Night,zero,Night,Chennai,282.1823453,Economy,0.83,14,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,14,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,14,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,14,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,14,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Afternoon,Chennai,282.1823453,Economy,1.17,14,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,14,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.0,14,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.17,14,3499,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,15,2132,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
SpiceJet,Bengaluru,Early_Morning,zero,Early_Morning,Chennai,282.1823453,Economy,1.08,15,2132,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.0,15,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,15,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,15,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.08,15,3498,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,15,3919,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.0,15,3919,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.17,15,4285,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Afternoon,zero,Afternoon,Chennai,282.1823453,Economy,1.0,16,1715,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Early_Morning,zero,Morning,Chennai,282.1823453,Economy,1.0,16,1822,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
AirAsia,Bengaluru,Evening,zero,Evening,Chennai,282.1823453,Economy,1.17,16,1822,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Night,zero,Night,Chennai,282.1823453,Economy,0.83,16,1924,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,16,1924,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
Indigo,Bengaluru,Morning,zero,Morning,Chennai,282.1823453,Economy,1.08,16,1924,16287097,9533301,249947,"241,130",low_cost,Bengaluru-Chennai
